45.	-60.	6171.	13.088	0.4691	0
45.	0.	6171.	13.088	0.4691	0
45.	60.	6171.	13.088	0.4691	0
135.	-60.	6171.	13.088	0.4691	0
135.	0.	6171.	13.088	0.4691	0
135.	60.	6171.	13.088	0.4691	0
225.	-60.	6171.	13.088	0.4691	0
225.	0.	6171.	13.088	0.4691	0
225.	60.	6171.	13.088	0.4691	0
315.	-60.	6171.	13.088	0.4691	0
315.	0.	6171.	13.088	0.4691	0
315.	60.	6171.	13.088	0.4691	0
45.	-60.	5971.	13.08	0.4691	0
45.	0.	5971.	13.08	0.4691	0
45.	60.	5971.	13.08	0.4691	0
135.	-60.	5971.	13.08	0.4691	0
135.	0.	5971.	13.08	0.4691	0
135.	60.	5971.	13.08	0.4691	0
225.	-60.	5971.	13.08	0.4691	0
225.	0.	5971.	13.08	0.4691	0
225.	60.	5971.	13.08	0.4691	0
315.	-60.	5971.	13.08	0.4691	0
315.	0.	5971.	13.08	0.4691	0
315.	60.	5971.	13.08	0.4691	0
45.	-60.	5771.	13.054	0.4691	0
45.	0.	5771.	13.054	0.4691	0
45.	60.	5771.	13.054	0.4691	0
135.	-60.	5771.	13.054	0.4691	0
135.	0.	5771.	13.054	0.4691	0
135.	60.	5771.	13.054	0.4691	0
225.	-60.	5771.	13.054	0.4691	0
225.	0.	5771.	13.054	0.4691	0
225.	60.	5771.	13.054	0.4691	0
315.	-60.	5771.	13.054	0.4691	0
315.	0.	5771.	13.054	0.4691	0
315.	60.	5771.	13.054	0.4691	0
45.	-60.	5571.	13.01	0.4691	0
45.	0.	5571.	13.01	0.4691	0
45.	60.	5571.	13.01	0.4691	0
135.	-60.	5571.	13.01	0.4691	0
135.	0.	5571.	13.01	0.4691	0
135.	60.	5571.	13.01	0.4691	0
225.	-60.	5571.	13.01	0.4691	0
225.	0.	5571.	13.01	0.4691	0
225.	60.	5571.	13.01	0.4691	0
315.	-60.	5571.	13.01	0.4691	0
315.	0.	5571.	13.01	0.4691	0
315.	60.	5571.	13.01	0.4691	0
45.	-60.	5371.	12.949	0.4691	0
45.	0.	5371.	12.949	0.4691	0
45.	60.	5371.	12.949	0.4691	0
135.	-60.	5371.	12.949	0.4691	0
135.	0.	5371.	12.949	0.4691	0
135.	60.	5371.	12.949	0.4691	0
225.	-60.	5371.	12.949	0.4691	0
225.	0.	5371.	12.949	0.4691	0
225.	60.	5371.	12.949	0.4691	0
315.	-60.	5371.	12.949	0.4691	0
315.	0.	5371.	12.949	0.4691	0
315.	60.	5371.	12.949	0.4691	0
45.	-60.	5171.	12.871	0.4691	0
45.	0.	5171.	12.871	0.4691	0
45.	60.	5171.	12.871	0.4691	0
135.	-60.	5171.	12.871	0.4691	0
135.	0.	5171.	12.871	0.4691	0
135.	60.	5171.	12.871	0.4691	0
225.	-60.	5171.	12.871	0.4691	0
225.	0.	5171.	12.871	0.4691	0
225.	60.	5171.	12.871	0.4691	0
315.	-60.	5171.	12.871	0.4691	0
315.	0.	5171.	12.871	0.4691	0
315.	60.	5171.	12.871	0.4691	0
45.	-60.	5149.5	12.775	0.4691	0
45.	0.	5149.5	12.775	0.4691	0
45.	60.	5149.5	12.775	0.4691	0
135.	-60.	5149.5	12.775	0.4691	0
135.	0.	5149.5	12.775	0.4691	0
135.	60.	5149.5	12.775	0.4691	0
225.	-60.	5149.5	12.775	0.4691	0
225.	0.	5149.5	12.775	0.4691	0
225.	60.	5149.5	12.775	0.4691	0
315.	-60.	5149.5	12.775	0.4691	0
315.	0.	5149.5	12.775	0.4691	0
315.	60.	5149.5	12.775	0.4691	0
45.	-60.	4971.	12.166	0.4691	1
45.	0.	4971.	12.166	0.4691	1
45.	60.	4971.	12.166	0.4691	1
135.	-60.	4971.	12.166	0.4691	1
135.	0.	4971.	12.166	0.4691	1
135.	60.	4971.	12.166	0.4691	1
225.	-60.	4971.	12.166	0.4691	1
225.	0.	4971.	12.166	0.4691	1
225.	60.	4971.	12.166	0.4691	1
315.	-60.	4971.	12.166	0.4691	1
315.	0.	4971.	12.166	0.4691	1
315.	60.	4971.	12.166	0.4691	1
45.	-60.	4771.	12.069	0.4691	1
45.	0.	4771.	12.069	0.4691	1
45.	60.	4771.	12.069	0.4691	1
135.	-60.	4771.	12.069	0.4691	1
135.	0.	4771.	12.069	0.4691	1
135.	60.	4771.	12.069	0.4691	1
225.	-60.	4771.	12.069	0.4691	1
225.	0.	4771.	12.069	0.4691	1
225.	60.	4771.	12.069	0.4691	1
315.	-60.	4771.	12.069	0.4691	1
315.	0.	4771.	12.069	0.4691	1
315.	60.	4771.	12.069	0.4691	1
45.	-60.	4571.	11.947	0.4691	1
45.	0.	4571.	11.947	0.4691	1
45.	60.	4571.	11.947	0.4691	1
135.	-60.	4571.	11.947	0.4691	1
135.	0.	4571.	11.947	0.4691	1
135.	60.	4571.	11.947	0.4691	1
225.	-60.	4571.	11.947	0.4691	1
225.	0.	4571.	11.947	0.4691	1
225.	60.	4571.	11.947	0.4691	1
315.	-60.	4571.	11.947	0.4691	1
315.	0.	4571.	11.947	0.4691	1
315.	60.	4571.	11.947	0.4691	1
45.	-60.	4371.	11.809	0.4691	1
45.	0.	4371.	11.809	0.4691	1
45.	60.	4371.	11.809	0.4691	1
135.	-60.	4371.	11.809	0.4691	1
135.	0.	4371.	11.809	0.4691	1
135.	60.	4371.	11.809	0.4691	1
225.	-60.	4371.	11.809	0.4691	1
225.	0.	4371.	11.809	0.4691	1
225.	60.	4371.	11.809	0.4691	1
315.	-60.	4371.	11.809	0.4691	1
315.	0.	4371.	11.809	0.4691	1
315.	60.	4371.	11.809	0.4691	1
45.	-60.	4171.	11.655	0.4691	1
45.	0.	4171.	11.655	0.4691	1
45.	60.	4171.	11.655	0.4691	1
135.	-60.	4171.	11.655	0.4691	1
135.	0.	4171.	11.655	0.4691	1
135.	60.	4171.	11.655	0.4691	1
225.	-60.	4171.	11.655	0.4691	1
225.	0.	4171.	11.655	0.4691	1
225.	60.	4171.	11.655	0.4691	1
315.	-60.	4171.	11.655	0.4691	1
315.	0.	4171.	11.655	0.4691	1
315.	60.	4171.	11.655	0.4691	1
45.	-60.	3971.	11.483	0.4691	1
45.	0.	3971.	11.483	0.4691	1
45.	60.	3971.	11.483	0.4691	1
135.	-60.	3971.	11.483	0.4691	1
135.	0.	3971.	11.483	0.4691	1
135.	60.	3971.	11.483	0.4691	1
225.	-60.	3971.	11.483	0.4691	1
225.	0.	3971.	11.483	0.4691	1
225.	60.	3971.	11.483	0.4691	1
315.	-60.	3971.	11.483	0.4691	1
315.	0.	3971.	11.483	0.4691	1
315.	60.	3971.	11.483	0.4691	1
45.	-60.	3771.	11.293	0.4691	1
45.	0.	3771.	11.293	0.4691	1
45.	60.	3771.	11.293	0.4691	1
135.	-60.	3771.	11.293	0.4691	1
135.	0.	3771.	11.293	0.4691	1
135.	60.	3771.	11.293	0.4691	1
225.	-60.	3771.	11.293	0.4691	1
225.	0.	3771.	11.293	0.4691	1
225.	60.	3771.	11.293	0.4691	1
315.	-60.	3771.	11.293	0.4691	1
315.	0.	3771.	11.293	0.4691	1
315.	60.	3771.	11.293	0.4691	1
45.	-60.	3571.	11.083	0.4691	1
45.	0.	3571.	11.083	0.4691	1
45.	60.	3571.	11.083	0.4691	1
135.	-60.	3571.	11.083	0.4691	1
135.	0.	3571.	11.083	0.4691	1
135.	60.	3571.	11.083	0.4691	1
225.	-60.	3571.	11.083	0.4691	1
225.	0.	3571.	11.083	0.4691	1
225.	60.	3571.	11.083	0.4691	1
315.	-60.	3571.	11.083	0.4691	1
315.	0.	3571.	11.083	0.4691	1
315.	60.	3571.	11.083	0.4691	1
45.	-60.	3371.	10.853	0.4691	1
45.	0.	3371.	10.853	0.4691	1
45.	60.	3371.	10.853	0.4691	1
135.	-60.	3371.	10.853	0.4691	1
135.	0.	3371.	10.853	0.4691	1
135.	60.	3371.	10.853	0.4691	1
225.	-60.	3371.	10.853	0.4691	1
225.	0.	3371.	10.853	0.4691	1
225.	60.	3371.	10.853	0.4691	1
315.	-60.	3371.	10.853	0.4691	1
315.	0.	3371.	10.853	0.4691	1
315.	60.	3371.	10.853	0.4691	1
45.	-60.	3171.	10.602	0.4691	1
45.	0.	3171.	10.602	0.4691	1
45.	60.	3171.	10.602	0.4691	1
135.	-60.	3171.	10.602	0.4691	1
135.	0.	3171.	10.602	0.4691	1
135.	60.	3171.	10.602	0.4691	1
225.	-60.	3171.	10.602	0.4691	1
225.	0.	3171.	10.602	0.4691	1
225.	60.	3171.	10.602	0.4691	1
315.	-60.	3171.	10.602	0.4691	1
315.	0.	3171.	10.602	0.4691	1
315.	60.	3171.	10.602	0.4691	1
45.	-60.	2971.	10.327	0.4691	1
45.	0.	2971.	10.327	0.4691	1
45.	60.	2971.	10.327	0.4691	1
135.	-60.	2971.	10.327	0.4691	1
135.	0.	2971.	10.327	0.4691	1
135.	60.	2971.	10.327	0.4691	1
225.	-60.	2971.	10.327	0.4691	1
225.	0.	2971.	10.327	0.4691	1
225.	60.	2971.	10.327	0.4691	1
315.	-60.	2971.	10.327	0.4691	1
315.	0.	2971.	10.327	0.4691	1
315.	60.	2971.	10.327	0.4691	1
45.	-60.	2891.	10.029	0.4691	1
45.	0.	2891.	10.029	0.4691	1
45.	60.	2891.	10.029	0.4691	1
135.	-60.	2891.	10.029	0.4691	1
135.	0.	2891.	10.029	0.4691	1
135.	60.	2891.	10.029	0.4691	1
225.	-60.	2891.	10.029	0.4691	1
225.	0.	2891.	10.029	0.4691	1
225.	60.	2891.	10.029	0.4691	1
315.	-60.	2891.	10.029	0.4691	1
